indicator_id,domain_id,subdomain_id,indicator_kind,indicator_label,research_prompt,knowledge_status,verification_status,ocm_code,version,status
IND-000393,DOM-13,DOM-13-S06,variation_change,"Document site, kili, gender, generation and historical variation in tools.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000394,DOM-13,DOM-13-S07,presence_form,"Document the presence, local name and form of vessels.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000395,DOM-13,DOM-13-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for vessels.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000396,DOM-13,DOM-13-S07,variation_change,"Document site, kili, gender, generation and historical variation in vessels.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000397,DOM-13,DOM-13-S08,presence_form,"Document the presence, local name and form of crafts.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000398,DOM-13,DOM-13-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for crafts.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000399,DOM-13,DOM-13-S08,variation_change,"Document site, kili, gender, generation and historical variation in crafts.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000400,DOM-13,DOM-13-S09,presence_form,"Document the presence, local name and form of agricultural objects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000401,DOM-13,DOM-13-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for agricultural objects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000402,DOM-13,DOM-13-S09,variation_change,"Document site, kili, gender, generation and historical variation in agricultural objects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000403,DOM-13,DOM-13-S10,presence_form,"Document the presence, local name and form of ritual objects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000404,DOM-13,DOM-13-S10,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for ritual objects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000405,DOM-13,DOM-13-S10,variation_change,"Document site, kili, gender, generation and historical variation in ritual objects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000406,DOM-13,DOM-13-S11,presence_form,"Document the presence, local name and form of object manufacture.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000407,DOM-13,DOM-13-S11,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for object manufacture.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000408,DOM-13,DOM-13-S11,variation_change,"Document site, kili, gender, generation and historical variation in object manufacture.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000409,DOM-13,DOM-13-S12,presence_form,"Document the presence, local name and form of disappearing objects.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000410,DOM-13,DOM-13-S12,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for disappearing objects.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000411,DOM-13,DOM-13-S12,variation_change,"Document site, kili, gender, generation and historical variation in disappearing objects.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000412,DOM-14,DOM-14-S01,presence_form,"Document the presence, local name and form of mundari term.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000413,DOM-14,DOM-14-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for mundari term.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000414,DOM-14,DOM-14-S01,variation_change,"Document site, kili, gender, generation and historical variation in mundari term.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000415,DOM-14,DOM-14-S02,presence_form,"Document the presence, local name and form of alternate spelling.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000416,DOM-14,DOM-14-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for alternate spelling.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000417,DOM-14,DOM-14-S02,variation_change,"Document site, kili, gender, generation and historical variation in alternate spelling.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000418,DOM-14,DOM-14-S03,presence_form,"Document the presence, local name and form of pronunciation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000419,DOM-14,DOM-14-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for pronunciation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000420,DOM-14,DOM-14-S03,variation_change,"Document site, kili, gender, generation and historical variation in pronunciation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000421,DOM-14,DOM-14-S04,presence_form,"Document the presence, local name and form of hindi translation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000422,DOM-14,DOM-14-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for hindi translation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000423,DOM-14,DOM-14-S04,variation_change,"Document site, kili, gender, generation and historical variation in hindi translation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000424,DOM-14,DOM-14-S05,presence_form,"Document the presence, local name and form of english translation.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000425,DOM-14,DOM-14-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for english translation.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000426,DOM-14,DOM-14-S05,variation_change,"Document site, kili, gender, generation and historical variation in english translation.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000427,DOM-14,DOM-14-S06,presence_form,"Document the presence, local name and form of cultural meaning.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000428,DOM-14,DOM-14-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for cultural meaning.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000429,DOM-14,DOM-14-S06,variation_change,"Document site, kili, gender, generation and historical variation in cultural meaning.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000430,DOM-14,DOM-14-S07,presence_form,"Document the presence, local name and form of kin term.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000431,DOM-14,DOM-14-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for kin term.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000432,DOM-14,DOM-14-S07,variation_change,"Document site, kili, gender, generation and historical variation in kin term.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000433,DOM-14,DOM-14-S08,presence_form,"Document the presence, local name and form of ritual term.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000434,DOM-14,DOM-14-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for ritual term.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000435,DOM-14,DOM-14-S08,variation_change,"Document site, kili, gender, generation and historical variation in ritual term.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000436,DOM-14,DOM-14-S09,presence_form,"Document the presence, local name and form of object term.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000437,DOM-14,DOM-14-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for object term.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000438,DOM-14,DOM-14-S09,variation_change,"Document site, kili, gender, generation and historical variation in object term.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000439,DOM-14,DOM-14-S10,presence_form,"Document the presence, local name and form of life-cycle term.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000440,DOM-14,DOM-14-S10,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for life-cycle term.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000441,DOM-14,DOM-14-S10,variation_change,"Document site, kili, gender, generation and historical variation in life-cycle term.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000442,DOM-14,DOM-14-S11,presence_form,"Document the presence, local name and form of regional variant.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000443,DOM-14,DOM-14-S11,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for regional variant.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000444,DOM-14,DOM-14-S11,variation_change,"Document site, kili, gender, generation and historical variation in regional variant.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000445,DOM-15,DOM-15-S01,presence_form,"Document the presence, local name and form of songs.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000446,DOM-15,DOM-15-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for songs.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000447,DOM-15,DOM-15-S01,variation_change,"Document site, kili, gender, generation and historical variation in songs.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000448,DOM-15,DOM-15-S02,presence_form,"Document the presence, local name and form of ritual songs.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000449,DOM-15,DOM-15-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for ritual songs.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000450,DOM-15,DOM-15-S02,variation_change,"Document site, kili, gender, generation and historical variation in ritual songs.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000451,DOM-15,DOM-15-S03,presence_form,"Document the presence, local name and form of marriage songs.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000452,DOM-15,DOM-15-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for marriage songs.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000453,DOM-15,DOM-15-S03,variation_change,"Document site, kili, gender, generation and historical variation in marriage songs.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000454,DOM-15,DOM-15-S04,presence_form,"Document the presence, local name and form of funeral laments.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000455,DOM-15,DOM-15-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for funeral laments.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000456,DOM-15,DOM-15-S04,variation_change,"Document site, kili, gender, generation and historical variation in funeral laments.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000457,DOM-15,DOM-15-S05,presence_form,"Document the presence, local name and form of prayers.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000458,DOM-15,DOM-15-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for prayers.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000459,DOM-15,DOM-15-S05,variation_change,"Document site, kili, gender, generation and historical variation in prayers.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000460,DOM-15,DOM-15-S06,presence_form,"Document the presence, local name and form of blessings.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000461,DOM-15,DOM-15-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for blessings.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000462,DOM-15,DOM-15-S06,variation_change,"Document site, kili, gender, generation and historical variation in blessings.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000463,DOM-15,DOM-15-S07,presence_form,"Document the presence, local name and form of proverbs.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000464,DOM-15,DOM-15-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for proverbs.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000465,DOM-15,DOM-15-S07,variation_change,"Document site, kili, gender, generation and historical variation in proverbs.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000466,DOM-15,DOM-15-S08,presence_form,"Document the presence, local name and form of stories.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000467,DOM-15,DOM-15-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for stories.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000468,DOM-15,DOM-15-S08,variation_change,"Document site, kili, gender, generation and historical variation in stories.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000469,DOM-15,DOM-15-S09,presence_form,"Document the presence, local name and form of myths.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000470,DOM-15,DOM-15-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for myths.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000471,DOM-15,DOM-15-S09,variation_change,"Document site, kili, gender, generation and historical variation in myths.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000472,DOM-15,DOM-15-S10,presence_form,"Document the presence, local name and form of oral histories.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000473,DOM-15,DOM-15-S10,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for oral histories.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000474,DOM-15,DOM-15-S10,variation_change,"Document site, kili, gender, generation and historical variation in oral histories.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000475,DOM-15,DOM-15-S11,presence_form,"Document the presence, local name and form of ritual utterances.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000476,DOM-15,DOM-15-S11,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for ritual utterances.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000477,DOM-15,DOM-15-S11,variation_change,"Document site, kili, gender, generation and historical variation in ritual utterances.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000478,DOM-15,DOM-15-S12,presence_form,"Document the presence, local name and form of narratives.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000479,DOM-15,DOM-15-S12,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for narratives.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000480,DOM-15,DOM-15-S12,variation_change,"Document site, kili, gender, generation and historical variation in narratives.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000481,DOM-16,DOM-16-S01,presence_form,"Document the presence, local name and form of dance.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000482,DOM-16,DOM-16-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for dance.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000483,DOM-16,DOM-16-S01,variation_change,"Document site, kili, gender, generation and historical variation in dance.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000484,DOM-16,DOM-16-S02,presence_form,"Document the presence, local name and form of dance context.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000485,DOM-16,DOM-16-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for dance context.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000486,DOM-16,DOM-16-S02,variation_change,"Document site, kili, gender, generation and historical variation in dance context.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000487,DOM-16,DOM-16-S03,presence_form,"Document the presence, local name and form of song performance.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000488,DOM-16,DOM-16-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for song performance.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000489,DOM-16,DOM-16-S03,variation_change,"Document site, kili, gender, generation and historical variation in song performance.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000490,DOM-16,DOM-16-S04,presence_form,"Document the presence, local name and form of instrument.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000491,DOM-16,DOM-16-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for instrument.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000492,DOM-16,DOM-16-S04,variation_change,"Document site, kili, gender, generation and historical variation in instrument.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000493,DOM-16,DOM-16-S05,presence_form,"Document the presence, local name and form of performer.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000494,DOM-16,DOM-16-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for performer.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000495,DOM-16,DOM-16-S05,variation_change,"Document site, kili, gender, generation and historical variation in performer.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000496,DOM-16,DOM-16-S06,presence_form,"Document the presence, local name and form of rhythm.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000497,DOM-16,DOM-16-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for rhythm.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000498,DOM-16,DOM-16-S06,variation_change,"Document site, kili, gender, generation and historical variation in rhythm.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000499,DOM-16,DOM-16-S07,presence_form,"Document the presence, local name and form of festival performance.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000500,DOM-16,DOM-16-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for festival performance.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000501,DOM-16,DOM-16-S07,variation_change,"Document site, kili, gender, generation and historical variation in festival performance.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000502,DOM-16,DOM-16-S08,presence_form,"Document the presence, local name and form of marriage performance.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000503,DOM-16,DOM-16-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for marriage performance.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000504,DOM-16,DOM-16-S08,variation_change,"Document site, kili, gender, generation and historical variation in marriage performance.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000505,DOM-16,DOM-16-S09,presence_form,"Document the presence, local name and form of death performance.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000506,DOM-16,DOM-16-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for death performance.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000507,DOM-16,DOM-16-S09,variation_change,"Document site, kili, gender, generation and historical variation in death performance.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000508,DOM-16,DOM-16-S10,presence_form,"Document the presence, local name and form of performance change.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000509,DOM-16,DOM-16-S10,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for performance change.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000510,DOM-16,DOM-16-S10,variation_change,"Document site, kili, gender, generation and historical variation in performance change.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000511,DOM-17,DOM-17-S01,presence_form,"Document the presence, local name and form of traditional authority.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000512,DOM-17,DOM-17-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for traditional authority.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000513,DOM-17,DOM-17-S01,variation_change,"Document site, kili, gender, generation and historical variation in traditional authority.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000514,DOM-17,DOM-17-S02,presence_form,"Document the presence, local name and form of village roles.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000515,DOM-17,DOM-17-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for village roles.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000516,DOM-17,DOM-17-S02,variation_change,"Document site, kili, gender, generation and historical variation in village roles.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000517,DOM-17,DOM-17-S03,presence_form,"Document the presence, local name and form of customary rules.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000518,DOM-17,DOM-17-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for customary rules.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000519,DOM-17,DOM-17-S03,variation_change,"Document site, kili, gender, generation and historical variation in customary rules.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000520,DOM-17,DOM-17-S04,presence_form,"Document the presence, local name and form of dispute resolution.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000521,DOM-17,DOM-17-S04,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for dispute resolution.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000522,DOM-17,DOM-17-S04,variation_change,"Document site, kili, gender, generation and historical variation in dispute resolution.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000523,DOM-17,DOM-17-S05,presence_form,"Document the presence, local name and form of collective decision.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000524,DOM-17,DOM-17-S05,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for collective decision.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000525,DOM-17,DOM-17-S05,variation_change,"Document site, kili, gender, generation and historical variation in collective decision.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000526,DOM-17,DOM-17-S06,presence_form,"Document the presence, local name and form of community labour.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000527,DOM-17,DOM-17-S06,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for community labour.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000528,DOM-17,DOM-17-S06,variation_change,"Document site, kili, gender, generation and historical variation in community labour.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000529,DOM-17,DOM-17-S07,presence_form,"Document the presence, local name and form of sanctions.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000530,DOM-17,DOM-17-S07,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for sanctions.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000531,DOM-17,DOM-17-S07,variation_change,"Document site, kili, gender, generation and historical variation in sanctions.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000532,DOM-17,DOM-17-S08,presence_form,"Document the presence, local name and form of customary law.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000533,DOM-17,DOM-17-S08,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for customary law.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000534,DOM-17,DOM-17-S08,variation_change,"Document site, kili, gender, generation and historical variation in customary law.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000535,DOM-17,DOM-17-S09,presence_form,"Document the presence, local name and form of institutional change.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000536,DOM-17,DOM-17-S09,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for institutional change.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000537,DOM-17,DOM-17-S09,variation_change,"Document site, kili, gender, generation and historical variation in institutional change.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000538,DOM-18,DOM-18-S01,presence_form,"Document the presence, local name and form of illness concepts.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000539,DOM-18,DOM-18-S01,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for illness concepts.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000540,DOM-18,DOM-18-S01,variation_change,"Document site, kili, gender, generation and historical variation in illness concepts.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000541,DOM-18,DOM-18-S02,presence_form,"Document the presence, local name and form of traditional healing.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000542,DOM-18,DOM-18-S02,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for traditional healing.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
IND-000543,DOM-18,DOM-18-S02,variation_change,"Document site, kili, gender, generation and historical variation in traditional healing.","How does it vary across sites or groups, and how has it changed over time?",candidate,field_verification_required,,1,active
IND-000544,DOM-18,DOM-18-S03,presence_form,"Document the presence, local name and form of medicinal plants.","What is it, what is it called locally, and what form does it take?",candidate,field_verification_required,,1,active
IND-000545,DOM-18,DOM-18-S03,process_meaning,"Document actors, timing, place, sequence, objects, words and participant meaning for medicinal plants.","Who does what, when, where, how, with which objects/words, and what does it mean to participants?",candidate,field_verification_required,,1,active
